3612
3825.2
3734.1
3773.8
3947.4
3940.3
3943.6
3571.1
3588.6
3604.1
3508.7
3544.2
3565.4
3552.1
3461.8
3514.3
3484.8
3510.7
3497.8
3356.9
3341.3
3372.9
3357.4
3389.7
3358.3
3363
3306.2
3299.2
3534
3532.7
3516.6
3511.9
3510.4
3504.3
3792.4
3828.3
3853.3
3838.5
3880.8
3746.6
3730.1
3689.3
3740.8
3768.9
3640.9
3774.4
3786.7
3810.9
3807.2
3788.6
3805.5
3792.2
3791.9
3837.5
3911.9
3932.4
3950.6
3918.1
3917.9
3832.9
3858
3954
3955.5
4013.9
4072.2
4747.2
5239.6
4790.9
4939.7
5196.5
5162
5244
4995
4983.6
4965.1
5126.2
5165
5251.1
5209.6
5310.5
5521.8
5378.6
5437.7
5036.9
5072.2
5179.8
5249.4
5349.2
5629.3
5637.8
5786.1
5842.2
6023.4
6230.5
7807.5
7664.4
8113.3
7619
7043.7
7949.4
8033.2
7777.8
7822.7
8056.7
8697.4
8631.1
8588.8
8402.7
8446.8
8499.1
7594.9
7675.6
7631
7842
7889
7871.2
8064.5
8202.9
8393.5
9217
9067.6
9107.2
9504.3
9881.1
10798.9
11310.1
12680.4
10620.5
12159.5
10426
10651.2
11322.8
11665.1
10977.1
12151.7
12347.4
11724.9
11093.9
11852.6
10766.4
9540.5
9633.1
10561.2
10471.9
10268.6
10090.8
9616.8
9816.2
9774.9
9458.1
9485.3
9968.2
10356.3
10348.1
11669.9
11589.3
11807.3
11539.8
11805.7
11359.7
10821.1
10106.3
10314.3
10337.4
10621
10649.7
10094.1
10122.1
10304.1
10205.5
10084.6
9610.8
9468.1
9569.9
10351.4
10654.3
10571.8
10462.4
10300.8
